id,X,Y
"9366",22.6394420000,13.5749970000
"9367",23.1394420000,13.5749970000
"9368",23.6394420000,13.5749970000
"9369",24.1394420000,13.5749970000
"9370",24.6394420000,13.5749970000
"9371",25.1394420000,13.5749970000
"9372",25.6394420000,13.5749970000
"9373",26.1394420000,13.5749970000
"9374",26.6394420000,13.5749970000
"9375",27.1394420000,13.5749970000
"9376",27.6394420000,13.5749970000
"9377",28.1394420000,13.5749970000
"9378",28.6394420000,13.5749970000
"9379",29.1394420000,13.5749970000
"9380",29.6394420000,13.5749970000
"9381",30.1394420000,13.5749970000
"9382",30.6394420000,13.5749970000
"9383",31.1394420000,13.5749970000
"9384",31.6394420000,13.5749970000
"9385",32.1394420000,13.5749970000
"9386",32.6394420000,13.5749970000
"9387",33.1394420000,13.5749970000
"9388",33.6394420000,13.5749970000
"9389",34.1394420000,13.5749970000
"9390",34.6394420000,13.5749970000
"9391",35.1394420000,13.5749970000
"9392",35.6394420000,13.5749970000
"9393",36.1394420000,13.5749970000
"9394",36.6394420000,13.5749970000
"9395",37.1394420000,13.5749970000
"9396",37.6394420000,13.5749970000
"9397",38.1394420000,13.5749970000
"9398",38.6394420000,13.5749970000
"9399",39.1394420000,13.5749970000
"9400",39.6394420000,13.5749970000
"9401",40.1394420000,13.5749970000
"9402",40.6394420000,13.5749970000
"9403",41.1394420000,13.5749970000
"9404",41.6394420000,13.5749970000
"9405",42.1394420000,13.5749970000
"9494",-16.3605580000,13.0749970000
"9495",-15.8605580000,13.0749970000
"9496",-15.3605580000,13.0749970000
"9497",-14.8605580000,13.0749970000
"9498",-14.3605580000,13.0749970000
"9499",-13.8605580000,13.0749970000
"9500",-13.3605580000,13.0749970000
"9501",-12.8605580000,13.0749970000
"9502",-12.3605580000,13.0749970000
"9503",-11.8605580000,13.0749970000
"9504",-11.3605580000,13.0749970000
"9505",-10.8605580000,13.0749970000
"9506",-10.3605580000,13.0749970000
"9507",-9.8605580000,13.0749970000
"9508",-9.3605580000,13.0749970000
"9509",-8.8605580000,13.0749970000
"9510",-8.3605580000,13.0749970000
"9511",-7.8605580000,13.0749970000
"9512",-7.3605580000,13.0749970000
"9513",-6.8605580000,13.0749970000
"9514",-6.3605580000,13.0749970000
"9515",-5.8605580000,13.0749970000
"9516",-5.3605580000,13.0749970000
"9517",-4.8605580000,13.0749970000
"9518",-4.3605580000,13.0749970000
"9519",-3.8605580000,13.0749970000
"9520",-3.3605580000,13.0749970000
"9521",-2.8605580000,13.0749970000
"9522",-2.3605580000,13.0749970000
"9523",-1.8605580000,13.0749970000
"9524",-1.3605580000,13.0749970000
"9525",-0.8605580000,13.0749970000
"9526",-0.3605580000,13.0749970000
"9527",0.1394420000,13.0749970000
"9528",0.6394420000,13.0749970000
"9529",1.1394420000,13.0749970000
"9530",1.6394420000,13.0749970000
"9531",2.1394420000,13.0749970000
"9532",2.6394420000,13.0749970000
"9533",3.1394420000,13.0749970000
"9534",3.6394420000,13.0749970000
"9535",4.1394420000,13.0749970000
"9536",4.6394420000,13.0749970000
"9537",5.1394420000,13.0749970000
"9538",5.6394420000,13.0749970000
"9539",6.1394420000,13.0749970000
"9540",6.6394420000,13.0749970000
"9541",7.1394420000,13.0749970000
"9542",7.6394420000,13.0749970000
"9543",8.1394420000,13.0749970000
"9544",8.6394420000,13.0749970000
"9545",9.1394420000,13.0749970000
"9546",9.6394420000,13.0749970000
"9547",10.1394420000,13.0749970000
"9548",10.6394420000,13.0749970000
"9549",11.1394420000,13.0749970000
"9550",11.6394420000,13.0749970000
"9551",12.1394420000,13.0749970000
"9552",12.6394420000,13.0749970000
"9553",13.1394420000,13.0749970000
"9554",13.6394420000,13.0749970000
"9555",14.1394420000,13.0749970000
"9556",14.6394420000,13.0749970000
"9557",15.1394420000,13.0749970000
"9558",15.6394420000,13.0749970000
"9559",16.1394420000,13.0749970000
"9560",16.6394420000,13.0749970000
"9561",17.1394420000,13.0749970000
"9562",17.6394420000,13.0749970000
"9563",18.1394420000,13.0749970000
"9564",18.6394420000,13.0749970000
"9565",19.1394420000,13.0749970000
"9566",19.6394420000,13.0749970000
"9567",20.1394420000,13.0749970000
"9568",20.6394420000,13.0749970000
"9569",21.1394420000,13.0749970000
"9570",21.6394420000,13.0749970000
"9571",22.1394420000,13.0749970000
"9572",22.6394420000,13.0749970000
"9573",23.1394420000,13.0749970000
"9574",23.6394420000,13.0749970000
"9575",24.1394420000,13.0749970000
"9576",24.6394420000,13.0749970000
"9577",25.1394420000,13.0749970000
"9578",25.6394420000,13.0749970000
"9579",26.1394420000,13.0749970000
"9580",26.6394420000,13.0749970000
"9581",27.1394420000,13.0749970000
"9582",27.6394420000,13.0749970000
"9583",28.1394420000,13.0749970000
"9584",28.6394420000,13.0749970000
"9585",29.1394420000,13.0749970000
"9586",29.6394420000,13.0749970000
"9587",30.1394420000,13.0749970000
"9588",30.6394420000,13.0749970000
"9589",31.1394420000,13.0749970000
"9590",31.6394420000,13.0749970000
"9591",32.1394420000,13.0749970000
"9592",32.6394420000,13.0749970000
"9593",33.1394420000,13.0749970000
"9594",33.6394420000,13.0749970000
"9595",34.1394420000,13.0749970000
"9596",34.6394420000,13.0749970000
"9597",35.1394420000,13.0749970000
"9598",35.6394420000,13.0749970000
"9599",36.1394420000,13.0749970000
"9600",36.6394420000,13.0749970000
"9601",37.1394420000,13.0749970000
"9602",37.6394420000,13.0749970000
"9603",38.1394420000,13.0749970000
"9604",38.6394420000,13.0749970000
"9605",39.1394420000,13.0749970000
"9606",39.6394420000,13.0749970000
"9607",40.1394420000,13.0749970000
"9608",40.6394420000,13.0749970000
"9609",41.1394420000,13.0749970000
"9610",41.6394420000,13.0749970000
"9611",42.1394420000,13.0749970000
"9612",42.6394420000,13.0749970000
"9700",-16.3605580000,12.5749970000
"9702",-15.3605580000,12.5749970000
"9703",-14.8605580000,12.5749970000
"9704",-14.3605580000,12.5749970000
"9705",-13.8605580000,12.5749970000
"9706",-13.3605580000,12.5749970000
"9707",-12.8605580000,12.5749970000
"9708",-12.3605580000,12.5749970000
"9709",-11.8605580000,12.5749970000
"9710",-11.3605580000,12.5749970000
"9711",-10.8605580000,12.5749970000
"9712",-10.3605580000,12.5749970000
"9713",-9.8605580000,12.5749970000
"9714",-9.3605580000,12.5749970000
"9715",-8.8605580000,12.5749970000
"9716",-8.3605580000,12.5749970000
"9717",-7.8605580000,12.5749970000
"9718",-7.3605580000,12.5749970000
"9719",-6.8605580000,12.5749970000
"9720",-6.3605580000,12.5749970000
"9721",-5.8605580000,12.5749970000
"9722",-5.3605580000,12.5749970000
"9723",-4.8605580000,12.5749970000
"9724",-4.3605580000,12.5749970000
"9725",-3.8605580000,12.5749970000
"9726",-3.3605580000,12.5749970000
"9727",-2.8605580000,12.5749970000
"9728",-2.3605580000,12.5749970000
"9729",-1.8605580000,12.5749970000
"9730",-1.3605580000,12.5749970000
"9731",-0.8605580000,12.5749970000
"9732",-0.3605580000,12.5749970000
"9733",0.1394420000,12.5749970000
"9734",0.6394420000,12.5749970000
"9735",1.1394420000,12.5749970000
"9736",1.6394420000,12.5749970000
"9737",2.1394420000,12.5749970000
"9738",2.6394420000,12.5749970000
"9739",3.1394420000,12.5749970000
"9740",3.6394420000,12.5749970000
"9741",4.1394420000,12.5749970000
"9742",4.6394420000,12.5749970000
"9743",5.1394420000,12.5749970000
"9744",5.6394420000,12.5749970000
"9745",6.1394420000,12.5749970000
"9746",6.6394420000,12.5749970000
"9747",7.1394420000,12.5749970000
"9748",7.6394420000,12.5749970000
"9749",8.1394420000,12.5749970000
"9750",8.6394420000,12.5749970000
"9751",9.1394420000,12.5749970000
"9752",9.6394420000,12.5749970000
"9753",10.1394420000,12.5749970000
"9754",10.6394420000,12.5749970000
"9755",11.1394420000,12.5749970000
"9756",11.6394420000,12.5749970000
"9757",12.1394420000,12.5749970000
"9758",12.6394420000,12.5749970000
"9759",13.1394420000,12.5749970000
"9760",13.6394420000,12.5749970000
"9761",14.1394420000,12.5749970000
"9762",14.6394420000,12.5749970000
"9763",15.1394420000,12.5749970000
"9764",15.6394420000,12.5749970000
"9765",16.1394420000,12.5749970000
"9766",16.6394420000,12.5749970000
"9767",17.1394420000,12.5749970000
"9768",17.6394420000,12.5749970000
"9769",18.1394420000,12.5749970000
"9770",18.6394420000,12.5749970000
"9771",19.1394420000,12.5749970000
"9772",19.6394420000,12.5749970000
"9773",20.1394420000,12.5749970000
"9774",20.6394420000,12.5749970000
"9775",21.1394420000,12.5749970000
"9776",21.6394420000,12.5749970000
"9777",22.1394420000,12.5749970000
"9778",22.6394420000,12.5749970000
"9779",23.1394420000,12.5749970000
"9780",23.6394420000,12.5749970000
"9781",24.1394420000,12.5749970000
"9782",24.6394420000,12.5749970000
"9783",25.1394420000,12.5749970000
"9784",25.6394420000,12.5749970000
"9785",26.1394420000,12.5749970000
"9786",26.6394420000,12.5749970000
"9787",27.1394420000,12.5749970000
"9788",27.6394420000,12.5749970000
"9789",28.1394420000,12.5749970000
"9790",28.6394420000,12.5749970000
"9791",29.1394420000,12.5749970000
"9792",29.6394420000,12.5749970000
"9793",30.1394420000,12.5749970000
"9794",30.6394420000,12.5749970000
"9795",31.1394420000,12.5749970000
"9796",31.6394420000,12.5749970000
"9797",32.1394420000,12.5749970000
"9798",32.6394420000,12.5749970000
"9799",33.1394420000,12.5749970000
"9800",33.6394420000,12.5749970000
"9801",34.1394420000,12.5749970000
"9802",34.6394420000,12.5749970000
"9803",35.1394420000,12.5749970000
"9804",35.6394420000,12.5749970000
"9805",36.1394420000,12.5749970000
"9806",36.6394420000,12.5749970000
"9807",37.1394420000,12.5749970000
"9808",37.6394420000,12.5749970000
"9809",38.1394420000,12.5749970000
"9810",38.6394420000,12.5749970000
"9811",39.1394420000,12.5749970000
"9812",39.6394420000,12.5749970000
"9813",40.1394420000,12.5749970000
"9814",40.6394420000,12.5749970000
"9815",41.1394420000,12.5749970000
"9816",41.6394420000,12.5749970000
"9817",42.1394420000,12.5749970000
"9818",42.6394420000,12.5749970000
"9819",43.1394420000,12.5749970000
"9907",-15.8605580000,12.0749970000
"9908",-15.3605580000,12.0749970000
"9909",-14.8605580000,12.0749970000
"9910",-14.3605580000,12.0749970000
"9911",-13.8605580000,12.0749970000
"9912",-13.3605580000,12.0749970000
"9913",-12.8605580000,12.0749970000
"9914",-12.3605580000,12.0749970000
"9915",-11.8605580000,12.0749970000
"9916",-11.3605580000,12.0749970000
"9917",-10.8605580000,12.0749970000
"9918",-10.3605580000,12.0749970000
"9919",-9.8605580000,12.0749970000
"9920",-9.3605580000,12.0749970000
"9921",-8.8605580000,12.0749970000
"9922",-8.3605580000,12.0749970000
"9923",-7.8605580000,12.0749970000
"9924",-7.3605580000,12.0749970000
"9925",-6.8605580000,12.0749970000
"9926",-6.3605580000,12.0749970000
"9927",-5.8605580000,12.0749970000
"9928",-5.3605580000,12.0749970000
"9929",-4.8605580000,12.0749970000
"9930",-4.3605580000,12.0749970000
"9931",-3.8605580000,12.0749970000
"9932",-3.3605580000,12.0749970000
"9933",-2.8605580000,12.0749970000
"9934",-2.3605580000,12.0749970000
"9935",-1.8605580000,12.0749970000
"9936",-1.3605580000,12.0749970000
"9937",-0.8605580000,12.0749970000
"9938",-0.3605580000,12.0749970000
"9939",0.1394420000,12.0749970000
"9940",0.6394420000,12.0749970000
"9941",1.1394420000,12.0749970000
"9942",1.6394420000,12.0749970000
"9943",2.1394420000,12.0749970000
"9944",2.6394420000,12.0749970000
"9945",3.1394420000,12.0749970000
"9946",3.6394420000,12.0749970000
"9947",4.1394420000,12.0749970000
"9948",4.6394420000,12.0749970000
"9949",5.1394420000,12.0749970000
"9950",5.6394420000,12.0749970000
"9951",6.1394420000,12.0749970000
"9952",6.6394420000,12.0749970000
"9953",7.1394420000,12.0749970000
"9954",7.6394420000,12.0749970000
"9955",8.1394420000,12.0749970000
"9956",8.6394420000,12.0749970000
"9957",9.1394420000,12.0749970000
"9958",9.6394420000,12.0749970000
"9959",10.1394420000,12.0749970000
"9960",10.6394420000,12.0749970000
"9961",11.1394420000,12.0749970000
"9962",11.6394420000,12.0749970000
"9963",12.1394420000,12.0749970000
"9964",12.6394420000,12.0749970000
"9965",13.1394420000,12.0749970000
"9966",13.6394420000,12.0749970000
"9967",14.1394420000,12.0749970000
"9968",14.6394420000,12.0749970000
"9969",15.1394420000,12.0749970000
"9970",15.6394420000,12.0749970000
"9971",16.1394420000,12.0749970000
"9972",16.6394420000,12.0749970000
"9973",17.1394420000,12.0749970000
"9974",17.6394420000,12.0749970000
"9975",18.1394420000,12.0749970000
"9976",18.6394420000,12.0749970000
"9977",19.1394420000,12.0749970000
"9978",19.6394420000,12.0749970000
"9979",20.1394420000,12.0749970000
"9980",20.6394420000,12.0749970000
"9981",21.1394420000,12.0749970000
"9982",21.6394420000,12.0749970000
"9983",22.1394420000,12.0749970000
"9984",22.6394420000,12.0749970000
"9985",23.1394420000,12.0749970000
"9986",23.6394420000,12.0749970000
"9987",24.1394420000,12.0749970000
"9988",24.6394420000,12.0749970000
"9989",25.1394420000,12.0749970000
"9990",25.6394420000,12.0749970000
"9991",26.1394420000,12.0749970000
"9992",26.6394420000,12.0749970000
"9993",27.1394420000,12.0749970000
"9994",27.6394420000,12.0749970000
"9995",28.1394420000,12.0749970000
"9996",28.6394420000,12.0749970000
"9997",29.1394420000,12.0749970000
"9998",29.6394420000,12.0749970000
"9999",30.1394420000,12.0749970000
"10000",30.6394420000,12.0749970000
"10001",31.1394420000,12.0749970000
"10002",31.6394420000,12.0749970000
"10003",32.1394420000,12.0749970000
"10004",32.6394420000,12.0749970000
"10005",33.1394420000,12.0749970000
"10006",33.6394420000,12.0749970000
"10007",34.1394420000,12.0749970000
"10008",34.6394420000,12.0749970000
"10009",35.1394420000,12.0749970000
"10010",35.6394420000,12.0749970000
"10011",36.1394420000,12.0749970000
"10012",36.6394420000,12.0749970000
"10013",37.1394420000,12.0749970000
"10014",37.6394420000,12.0749970000
"10015",38.1394420000,12.0749970000
"10016",38.6394420000,12.0749970000
"10017",39.1394420000,12.0749970000
"10018",39.6394420000,12.0749970000
"10019",40.1394420000,12.0749970000
"10020",40.6394420000,12.0749970000
"10021",41.1394420000,12.0749970000
"10022",41.6394420000,12.0749970000
"10023",42.1394420000,12.0749970000
"10024",42.6394420000,12.0749970000
"10025",43.1394420000,12.0749970000
"10115",-14.8605580000,11.5749970000
"10116",-14.3605580000,11.5749970000
"10117",-13.8605580000,11.5749970000
"10118",-13.3605580000,11.5749970000
"10119",-12.8605580000,11.5749970000
"10120",-12.3605580000,11.5749970000
"10121",-11.8605580000,11.5749970000
"10122",-11.3605580000,11.5749970000
"10123",-10.8605580000,11.5749970000
"10124",-10.3605580000,11.5749970000
"10125",-9.8605580000,11.5749970000
"10126",-9.3605580000,11.5749970000
"10127",-8.8605580000,11.5749970000
"10128",-8.3605580000,11.5749970000
"10129",-7.8605580000,11.5749970000
"10130",-7.3605580000,11.5749970000
"10131",-6.8605580000,11.5749970000
"10132",-6.3605580000,11.5749970000
"10133",-5.8605580000,11.5749970000
"10134",-5.3605580000,11.5749970000
"10135",-4.8605580000,11.5749970000
"10136",-4.3605580000,11.5749970000
"10137",-3.8605580000,11.5749970000
"10138",-3.3605580000,11.5749970000
"10139",-2.8605580000,11.5749970000
"10140",-2.3605580000,11.5749970000
"10141",-1.8605580000,11.5749970000
"10142",-1.3605580000,11.5749970000
"10143",-0.8605580000,11.5749970000
"10144",-0.3605580000,11.5749970000
"10145",0.1394420000,11.5749970000
"10146",0.6394420000,11.5749970000
"10147",1.1394420000,11.5749970000
"10148",1.6394420000,11.5749970000
"10149",2.1394420000,11.5749970000
"10150",2.6394420000,11.5749970000
"10151",3.1394420000,11.5749970000
"10152",3.6394420000,11.5749970000
"10153",4.1394420000,11.5749970000
"10154",4.6394420000,11.5749970000
"10155",5.1394420000,11.5749970000
"10156",5.6394420000,11.5749970000
"10157",6.1394420000,11.5749970000
"10158",6.6394420000,11.5749970000
"10159",7.1394420000,11.5749970000
"10160",7.6394420000,11.5749970000
"10161",8.1394420000,11.5749970000
"10162",8.6394420000,11.5749970000
"10163",9.1394420000,11.5749970000
"10164",9.6394420000,11.5749970000
"10165",10.1394420000,11.5749970000
"10166",10.6394420000,11.5749970000
"10167",11.1394420000,11.5749970000
"10168",11.6394420000,11.5749970000
"10169",12.1394420000,11.5749970000
"10170",12.6394420000,11.5749970000
"10171",13.1394420000,11.5749970000
"10172",13.6394420000,11.5749970000
"10173",14.1394420000,11.5749970000
"10174",14.6394420000,11.5749970000
"10175",15.1394420000,11.5749970000
"10176",15.6394420000,11.5749970000
"10177",16.1394420000,11.5749970000
"10178",16.6394420000,11.5749970000
"10179",17.1394420000,11.5749970000
"10180",17.6394420000,11.5749970000
"10181",18.1394420000,11.5749970000
"10182",18.6394420000,11.5749970000
"10183",19.1394420000,11.5749970000
"10184",19.6394420000,11.5749970000
"10185",20.1394420000,11.5749970000
"10186",20.6394420000,11.5749970000
"10187",21.1394420000,11.5749970000
"10188",21.6394420000,11.5749970000
"10189",22.1394420000,11.5749970000
"10190",22.6394420000,11.5749970000
"10191",23.1394420000,11.5749970000
"10192",23.6394420000,11.5749970000
"10193",24.1394420000,11.5749970000
"10194",24.6394420000,11.5749970000
"10195",25.1394420000,11.5749970000
"10196",25.6394420000,11.5749970000
"10197",26.1394420000,11.5749970000
"10198",26.6394420000,11.5749970000
"10199",27.1394420000,11.5749970000
"10200",27.6394420000,11.5749970000
"10201",28.1394420000,11.5749970000
"10202",28.6394420000,11.5749970000
"10203",29.1394420000,11.5749970000
"10204",29.6394420000,11.5749970000
"10205",30.1394420000,11.5749970000
"10206",30.6394420000,11.5749970000
"10207",31.1394420000,11.5749970000
"10208",31.6394420000,11.5749970000
"10209",32.1394420000,11.5749970000
"10210",32.6394420000,11.5749970000
"10211",33.1394420000,11.5749970000
"10212",33.6394420000,11.5749970000
"10213",34.1394420000,11.5749970000
"10214",34.6394420000,11.5749970000
"10215",35.1394420000,11.5749970000
"10216",35.6394420000,11.5749970000
"10217",36.1394420000,11.5749970000
"10218",36.6394420000,11.5749970000
"10219",37.1394420000,11.5749970000
"10220",37.6394420000,11.5749970000
"10221",38.1394420000,11.5749970000
"10222",38.6394420000,11.5749970000
"10223",39.1394420000,11.5749970000
"10224",39.6394420000,11.5749970000
"10225",40.1394420000,11.5749970000
"10226",40.6394420000,11.5749970000
"10227",41.1394420000,11.5749970000
"10228",41.6394420000,11.5749970000
"10229",42.1394420000,11.5749970000
"10230",42.6394420000,11.5749970000
"10246",50.6394420000,11.5749970000
"10247",51.1394420000,11.5749970000
"10321",-14.8605580000,11.0749970000
"10322",-14.3605580000,11.0749970000
"10323",-13.8605580000,11.0749970000
"10324",-13.3605580000,11.0749970000
"10325",-12.8605580000,11.0749970000
"10326",-12.3605580000,11.0749970000
"10327",-11.8605580000,11.0749970000
"10328",-11.3605580000,11.0749970000
"10329",-10.8605580000,11.0749970000
"10330",-10.3605580000,11.0749970000
"10331",-9.8605580000,11.0749970000
"10332",-9.3605580000,11.0749970000
"10333",-8.8605580000,11.0749970000
"10334",-8.3605580000,11.0749970000
"10335",-7.8605580000,11.0749970000
"10336",-7.3605580000,11.0749970000
"10337",-6.8605580000,11.0749970000
"10338",-6.3605580000,11.0749970000
"10339",-5.8605580000,11.0749970000
"10340",-5.3605580000,11.0749970000
"10341",-4.8605580000,11.0749970000
"10342",-4.3605580000,11.0749970000
"10343",-3.8605580000,11.0749970000
"10344",-3.3605580000,11.0749970000
"10345",-2.8605580000,11.0749970000
"10346",-2.3605580000,11.0749970000
"10347",-1.8605580000,11.0749970000
"10348",-1.3605580000,11.0749970000
"10349",-0.8605580000,11.0749970000
"10350",-0.3605580000,11.0749970000
"10351",0.1394420000,11.0749970000
"10352",0.6394420000,11.0749970000
"10353",1.1394420000,11.0749970000
"10354",1.6394420000,11.0749970000
"10355",2.1394420000,11.0749970000
"10356",2.6394420000,11.0749970000
"10357",3.1394420000,11.0749970000
"10358",3.6394420000,11.0749970000
"10359",4.1394420000,11.0749970000
"10360",4.6394420000,11.0749970000
"10361",5.1394420000,11.0749970000
"10362",5.6394420000,11.0749970000
"10363",6.1394420000,11.0749970000
"10364",6.6394420000,11.0749970000
"10365",7.1394420000,11.0749970000
"10366",7.6394420000,11.0749970000
"10367",8.1394420000,11.0749970000
"10368",8.6394420000,11.0749970000
"10369",9.1394420000,11.0749970000
"10370",9.6394420000,11.0749970000
"10371",10.1394420000,11.0749970000
"10372",10.6394420000,11.0749970000
"10373",11.1394420000,11.0749970000
"10374",11.6394420000,11.0749970000
"10375",12.1394420000,11.0749970000
"10376",12.6394420000,11.0749970000
"10377",13.1394420000,11.0749970000
"10378",13.6394420000,11.0749970000
"10379",14.1394420000,11.0749970000
"10380",14.6394420000,11.0749970000
"10381",15.1394420000,11.0749970000
"10382",15.6394420000,11.0749970000
"10383",16.1394420000,11.0749970000
"10384",16.6394420000,11.0749970000
"10385",17.1394420000,11.0749970000
"10386",17.6394420000,11.0749970000
"10387",18.1394420000,11.0749970000
"10388",18.6394420000,11.0749970000
"10389",19.1394420000,11.0749970000
"10390",19.6394420000,11.0749970000
"10391",20.1394420000,11.0749970000
"10392",20.6394420000,11.0749970000
"10393",21.1394420000,11.0749970000
"10394",21.6394420000,11.0749970000
"10395",22.1394420000,11.0749970000
"10396",22.6394420000,11.0749970000
"10397",23.1394420000,11.0749970000
"10398",23.6394420000,11.0749970000
"10399",24.1394420000,11.0749970000
"10400",24.6394420000,11.0749970000
"10401",25.1394420000,11.0749970000
"10402",25.6394420000,11.0749970000
"10403",26.1394420000,11.0749970000
"10404",26.6394420000,11.0749970000
"10405",27.1394420000,11.0749970000
"10406",27.6394420000,11.0749970000
"10407",28.1394420000,11.0749970000
"10408",28.6394420000,11.0749970000
"10409",29.1394420000,11.0749970000
"10410",29.6394420000,11.0749970000
"10411",30.1394420000,11.0749970000
"10412",30.6394420000,11.0749970000
"10413",31.1394420000,11.0749970000
"10414",31.6394420000,11.0749970000
"10415",32.1394420000,11.0749970000
"10416",32.6394420000,11.0749970000
"10417",33.1394420000,11.0749970000
"10418",33.6394420000,11.0749970000
"10419",34.1394420000,11.0749970000
"10420",34.6394420000,11.0749970000
"10421",35.1394420000,11.0749970000
"10422",35.6394420000,11.0749970000
"10423",36.1394420000,11.0749970000
"10424",36.6394420000,11.0749970000
"10425",37.1394420000,11.0749970000
"10426",37.6394420000,11.0749970000
"10427",38.1394420000,11.0749970000
"10428",38.6394420000,11.0749970000
"10429",39.1394420000,11.0749970000
"10430",39.6394420000,11.0749970000
"10431",40.1394420000,11.0749970000
"10432",40.6394420000,11.0749970000
"10433",41.1394420000,11.0749970000
"10434",41.6394420000,11.0749970000
"10435",42.1394420000,11.0749970000
"10436",42.6394420000,11.0749970000
"10437",43.1394420000,11.0749970000
"10446",47.6394420000,11.0749970000
"10447",48.1394420000,11.0749970000
"10448",48.6394420000,11.0749970000
"10449",49.1394420000,11.0749970000
"10450",49.6394420000,11.0749970000
"10451",50.1394420000,11.0749970000
"10452",50.6394420000,11.0749970000
"10453",51.1394420000,11.0749970000
"10528",-14.3605580000,10.5749970000
"10529",-13.8605580000,10.5749970000
"10530",-13.3605580000,10.5749970000
"10531",-12.8605580000,10.5749970000
"10532",-12.3605580000,10.5749970000
"10533",-11.8605580000,10.5749970000
"10534",-11.3605580000,10.5749970000
"10535",-10.8605580000,10.5749970000
"10536",-10.3605580000,10.5749970000
"10537",-9.8605580000,10.5749970000
"10538",-9.3605580000,10.5749970000
"10539",-8.8605580000,10.5749970000
"10540",-8.3605580000,10.5749970000
"10541",-7.8605580000,10.5749970000
"10542",-7.3605580000,10.5749970000
"10543",-6.8605580000,10.5749970000
"10544",-6.3605580000,10.5749970000
"10545",-5.8605580000,10.5749970000
"10546",-5.3605580000,10.5749970000
"10547",-4.8605580000,10.5749970000
"10548",-4.3605580000,10.5749970000
"10549",-3.8605580000,10.5749970000
"10550",-3.3605580000,10.5749970000
"10551",-2.8605580000,10.5749970000
"10552",-2.3605580000,10.5749970000
"10553",-1.8605580000,10.5749970000
"10554",-1.3605580000,10.5749970000
"10555",-0.8605580000,10.5749970000
"10556",-0.3605580000,10.5749970000
"10557",0.1394420000,10.5749970000
"10558",0.6394420000,10.5749970000
"10559",1.1394420000,10.5749970000
"10560",1.6394420000,10.5749970000
"10561",2.1394420000,10.5749970000
"10562",2.6394420000,10.5749970000
"10563",3.1394420000,10.5749970000
"10564",3.6394420000,10.5749970000
"10565",4.1394420000,10.5749970000
"10566",4.6394420000,10.5749970000
"10567",5.1394420000,10.5749970000
"10568",5.6394420000,10.5749970000
"10569",6.1394420000,10.5749970000
"10570",6.6394420000,10.5749970000
"10571",7.1394420000,10.5749970000
"10572",7.6394420000,10.5749970000
"10573",8.1394420000,10.5749970000
"10574",8.6394420000,10.5749970000
"10575",9.1394420000,10.5749970000
"10576",9.6394420000,10.5749970000
"10577",10.1394420000,10.5749970000
"10578",10.6394420000,10.5749970000
"10579",11.1394420000,10.5749970000
"10580",11.6394420000,10.5749970000
"10581",12.1394420000,10.5749970000
"10582",12.6394420000,10.5749970000
"10583",13.1394420000,10.5749970000
"10584",13.6394420000,10.5749970000
"10585",14.1394420000,10.5749970000
"10586",14.6394420000,10.5749970000
"10587",15.1394420000,10.5749970000
"10588",15.6394420000,10.5749970000
"10589",16.1394420000,10.5749970000
"10590",16.6394420000,10.5749970000
"10591",17.1394420000,10.5749970000
"10592",17.6394420000,10.5749970000
"10593",18.1394420000,10.5749970000
"10594",18.6394420000,10.5749970000
"10595",19.1394420000,10.5749970000
"10596",19.6394420000,10.5749970000
"10597",20.1394420000,10.5749970000
"10598",20.6394420000,10.5749970000
"10599",21.1394420000,10.5749970000
"10600",21.6394420000,10.5749970000
"10601",22.1394420000,10.5749970000
"10602",22.6394420000,10.5749970000
"10603",23.1394420000,10.5749970000
"10604",23.6394420000,10.5749970000
"10605",24.1394420000,10.5749970000
"10606",24.6394420000,10.5749970000
"10607",25.1394420000,10.5749970000
"10608",25.6394420000,10.5749970000
"10609",26.1394420000,10.5749970000
"10610",26.6394420000,10.5749970000
"10611",27.1394420000,10.5749970000
"10612",27.6394420000,10.5749970000
"10613",28.1394420000,10.5749970000
"10614",28.6394420000,10.5749970000
"10615",29.1394420000,10.5749970000
"10616",29.6394420000,10.5749970000
"10617",30.1394420000,10.5749970000
"10618",30.6394420000,10.5749970000
"10619",31.1394420000,10.5749970000
"10620",31.6394420000,10.5749970000
"10621",32.1394420000,10.5749970000
"10622",32.6394420000,10.5749970000
"10623",33.1394420000,10.5749970000
"10624",33.6394420000,10.5749970000
"10625",34.1394420000,10.5749970000
"10626",34.6394420000,10.5749970000
"10627",35.1394420000,10.5749970000
"10628",35.6394420000,10.5749970000
"10629",36.1394420000,10.5749970000
"10630",36.6394420000,10.5749970000
"10631",37.1394420000,10.5749970000
"10632",37.6394420000,10.5749970000
"10633",38.1394420000,10.5749970000
"10634",38.6394420000,10.5749970000
"10635",39.1394420000,10.5749970000
"10636",39.6394420000,10.5749970000
"10637",40.1394420000,10.5749970000
"10638",40.6394420000,10.5749970000
"10639",41.1394420000,10.5749970000
"10640",41.6394420000,10.5749970000
"10641",42.1394420000,10.5749970000
"10642",42.6394420000,10.5749970000
"10643",43.1394420000,10.5749970000
"10644",43.6394420000,10.5749970000
"10648",45.6394420000,10.5749970000
"10649",46.1394420000,10.5749970000
"10650",46.6394420000,10.5749970000
"10651",47.1394420000,10.5749970000
"10652",47.6394420000,10.5749970000
"10653",48.1394420000,10.5749970000
"10654",48.6394420000,10.5749970000
"10655",49.1394420000,10.5749970000
"10656",49.6394420000,10.5749970000
"10657",50.1394420000,10.5749970000
