"","ISO3",".id","id","continent","scenario","kwh","Country.x","Value","through_grid","through_mg","share_grid","share_mg","Country.y","Total_gen","Nuclear","Fossil","RES","Hydro","Non_hydro_res","Geothermal","VRES","Tidal","Solar","Wind","Biomass_waste","share_fossil","share_res","share_biomass","share_nuclear","ef","co2"
"11","BDI",1,"Baseline","Africa","kwh_S1",1078951680,NA,NA,5905340.5,0,1,0,"        Burundi",0.22,0,0.02,0.2,0.185,0.015,0,0.008,0,0.008,0,0.007,0.0909090909090909,0.909090909090909,0.0318181818181818,0,7.16893939393939,80099523975780.8
"12","BDI",1,"Baseline","Africa","kwh_S2",2341299200,NA,NA,5905340.5,0,1,0,"        Burundi",0.22,0,0.02,0.2,0.185,0.015,0,0.008,0,0.008,0,0.007,0.0909090909090909,0.909090909090909,0.0318181818181818,0,7.16893939393939,148465054902255
"13","BDI",2,"SSP245","Africa","kwh_S0",885806848,NA,NA,5905340.5,0,1,0,"        Burundi",0.22,0,0.02,0.2,0.185,0.015,0,0.008,0,0.008,0,0.007,0.0909090909090909,0.909090909090909,0.0318181818181818,0,7.16893939393939,17947974599086.5
"14","BDI",2,"SSP245","Africa","kwh_S1",1133924736,NA,NA,5905340.5,0,1,0,"        Burundi",0.22,0,0.02,0.2,0.185,0.015,0,0.008,0,0.008,0,0.007,0.0909090909090909,0.909090909090909,0.0318181818181818,0,7.16893939393939,88525617108901.2
"15","BDI",2,"SSP245","Africa","kwh_S2",2456609792,NA,NA,5905340.5,0,1,0,"        Burundi",0.22,0,0.02,0.2,0.185,0.015,0,0.008,0,0.008,0,0.007,0.0909090909090909,0.909090909090909,0.0318181818181818,0,7.16893939393939,163089769280627
"16","BDI",3,"SSP370","Africa","kwh_S0",886133248,NA,NA,5905340.5,0,1,0,"        Burundi",0.22,0,0.02,0.2,0.185,0.015,0,0.008,0,0.008,0,0.007,0.0909090909090909,0.909090909090909,0.0318181818181818,0,7.16893939393939,17970427535228.9
"17","BDI",3,"SSP370","Africa","kwh_S1",1137583360,NA,NA,5905340.5,0,1,0,"        Burundi",0.22,0,0.02,0.2,0.185,0.015,0,0.008,0,0.008,0,0.007,0.0909090909090909,0.909090909090909,0.0318181818181818,0,7.16893939393939,89198473314343.3
"18","BDI",3,"SSP370","Africa","kwh_S2",2464133888,NA,NA,5905340.5,0,1,0,"        Burundi",0.22,0,0.02,0.2,0.185,0.015,0,0.008,0,0.008,0,0.007,0.0909090909090909,0.909090909090909,0.0318181818181818,0,7.16893939393939,164302746986871
"19","BEN",1,"Baseline","Africa","kwh_S0",229073472,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,17598868209671.1
"20","BEN",1,"Baseline","Africa","kwh_S1",680097280,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,80099523975780.8
"21","BEN",1,"Baseline","Africa","kwh_S2",1142628224,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,148465054902255
"22","BEN",2,"SSP245","Africa","kwh_S0",229289024,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,17947974599086.5
"23","BEN",2,"SSP245","Africa","kwh_S1",737667584,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,88525617108901.2
"24","BEN",2,"SSP245","Africa","kwh_S2",1240673280,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,163089769280627
"25","BEN",3,"SSP370","Africa","kwh_S0",229300016,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,17970427535228.9
"26","BEN",3,"SSP370","Africa","kwh_S1",742489088,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,89198473314343.3
"27","BEN",3,"SSP370","Africa","kwh_S2",1248905984,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,164302746986871
"28","BFA",1,"Baseline","Africa","kwh_S0",163105728,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,17598868209671.1
"29","BFA",1,"Baseline","Africa","kwh_S1",779788608,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,80099523975780.8
"30","BFA",1,"Baseline","Africa","kwh_S2",1841625216,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,148465054902255
"31","BFA",2,"SSP245","Africa","kwh_S0",163634736,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,17947974599086.5
"32","BFA",2,"SSP245","Africa","kwh_S1",844813312,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,88525617108901.2
"33","BFA",2,"SSP245","Africa","kwh_S2",2000321024,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,163089769280627
"34","BFA",3,"SSP370","Africa","kwh_S0",163657984,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,17970427535228.9
"35","BFA",3,"SSP370","Africa","kwh_S1",849489088,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,89198473314343.3
"36","BFA",3,"SSP370","Africa","kwh_S2",2012032256,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,164302746986871
"37","BWA",1,"Baseline","Africa","kwh_S0",75672160,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,17598868209671.1
"38","BWA",1,"Baseline","Africa","kwh_S1",84258168,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,80099523975780.8
"39","BWA",1,"Baseline","Africa","kwh_S2",163654480,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,148465054902255
"40","BWA",2,"SSP245","Africa","kwh_S0",84790464,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,17947974599086.5
"41","BWA",2,"SSP245","Africa","kwh_S1",93476856,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,88525617108901.2
"42","BWA",2,"SSP245","Africa","kwh_S2",182137648,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,163089769280627
"43","BWA",3,"SSP370","Africa","kwh_S0",85306768,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,17970427535228.9
"44","BWA",3,"SSP370","Africa","kwh_S1",94357992,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,89198473314343.3
"45","BWA",3,"SSP370","Africa","kwh_S2",183905600,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,164302746986871
"46","CAF",1,"Baseline","Africa","kwh_S0",48860520,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,17598868209671.1
"47","CAF",1,"Baseline","Africa","kwh_S1",196078272,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,80099523975780.8
"48","CAF",1,"Baseline","Africa","kwh_S2",439121280,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,148465054902255
"49","CAF",2,"SSP245","Africa","kwh_S0",49671552,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,17947974599086.5
"50","CAF",2,"SSP245","Africa","kwh_S1",210029920,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,88525617108901.2
"51","CAF",2,"SSP245","Africa","kwh_S2",472332768,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,163089769280627
"52","CAF",3,"SSP370","Africa","kwh_S0",49732408,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,17970427535228.9
"53","CAF",3,"SSP370","Africa","kwh_S1",211940848,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,89198473314343.3
"54","CAF",3,"SSP370","Africa","kwh_S2",476791712,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,164302746986871
"55","CIV",1,"Baseline","Africa","kwh_S0",207711232,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,17598868209671.1
"56","CIV",1,"Baseline","Africa","kwh_S1",290776736,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,80099523975780.8
"57","CIV",1,"Baseline","Africa","kwh_S2",689677760,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,148465054902255
"58","CIV",2,"SSP245","Africa","kwh_S0",214446080,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,17947974599086.5
"59","CIV",2,"SSP245","Africa","kwh_S1",315746528,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,88525617108901.2
"60","CIV",2,"SSP245","Africa","kwh_S2",752476032,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,163089769280627
"61","CIV",3,"SSP370","Africa","kwh_S0",214904816,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,17970427535228.9
"62","CIV",3,"SSP370","Africa","kwh_S1",318940800,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,89198473314343.3
"63","CIV",3,"SSP370","Africa","kwh_S2",760462464,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,164302746986871
"64","CMR",1,"Baseline","Africa","kwh_S0",274401280,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,17598868209671.1
"65","CMR",1,"Baseline","Africa","kwh_S1",2412705536,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,80099523975780.8
"66","CMR",1,"Baseline","Africa","kwh_S2",3432563456,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,148465054902255
"67","CMR",2,"SSP245","Africa","kwh_S0",284970560,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,17947974599086.5
"68","CMR",2,"SSP245","Africa","kwh_S1",3245357824,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,88525617108901.2
"69","CMR",2,"SSP245","Africa","kwh_S2",4360819712,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,163089769280627
"70","CMR",3,"SSP370","Africa","kwh_S0",285950304,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,17970427535228.9
"71","CMR",3,"SSP370","Africa","kwh_S1",3374152704,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,89198473314343.3
"72","CMR",3,"SSP370","Africa","kwh_S2",4501227520,"Cameroon",171.196,10324976,158506.65625,0.984880343541609,0.015119656458391,"        Cameroon",8.322,0,3.749,4.573,4.554,0.019,0,0.016,0,0.016,0,0.003,0.450492670031243,0.549507329968758,0.000360490266762797,0,171.196,164302746986871
"73","COD",1,"Baseline","Africa","kwh_S0",987313216,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,17598868209671.1
"74","COD",1,"Baseline","Africa","kwh_S1",3496158464,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,80099523975780.8
"75","COD",1,"Baseline","Africa","kwh_S2",7912015360,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,148465054902255
"76","COD",2,"SSP245","Africa","kwh_S0",1009405056,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,17947974599086.5
"77","COD",2,"SSP245","Africa","kwh_S1",3820491008,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,88525617108901.2
"78","COD",2,"SSP245","Africa","kwh_S2",8626139136,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,163089769280627
"79","COD",3,"SSP370","Africa","kwh_S0",1011381568,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,17970427535228.9
"80","COD",3,"SSP370","Africa","kwh_S1",3853208832,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,89198473314343.3
"81","COD",3,"SSP370","Africa","kwh_S2",8702702592,"Democratic Republic of Congo",1.336,41902668,7723038,0.844374244267678,0.155625755732321,"        Congo-Kinshasa",9.425,0,0.011,9.414,9.387,0.027,0,0.007,0,0.007,0,0.02,0.00116710875331565,0.998832891246684,0.00212201591511936,0,1.336,164302746986871
"82","COG",1,"Baseline","Africa","kwh_S0",42832636,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,17598868209671.1
"83","COG",1,"Baseline","Africa","kwh_S1",48804976,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,80099523975780.8
"84","COG",1,"Baseline","Africa","kwh_S2",121657560,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,148465054902255
"85","COG",2,"SSP245","Africa","kwh_S0",45852324,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,17947974599086.5
"86","COG",2,"SSP245","Africa","kwh_S1",52883500,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,88525617108901.2
"87","COG",2,"SSP245","Africa","kwh_S2",133366496,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,163089769280627
"88","COG",3,"SSP370","Africa","kwh_S0",46116148,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,17970427535228.9
"89","COG",3,"SSP370","Africa","kwh_S1",53523552,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,89198473314343.3
"90","COG",3,"SSP370","Africa","kwh_S2",135195408,"Congo",273.919,1606644.25,4433.240234375,0.997248276224299,0.00275172377570123,"        Congo-Brazzaville",3.3,0,2.108,1.192,1.191,0.001,0,0.001,0,0.001,0,0,0.638787878787879,0.361212121212121,0,0,273.919,164302746986871
"91","DJI",1,"Baseline","Africa","kwh_S0",326763.90625,NA,NA,148074.5625,0,1,0,"        Djibouti",0.3805,0,0.38,5e-04,0,5e-04,0,5e-04,0,5e-04,0,0,0.998685939553219,0.00131406044678055,0,0,59.3552343407797,17598868209671.1
"92","DJI",1,"Baseline","Africa","kwh_S1",21466870,NA,NA,148074.5625,0,1,0,"        Djibouti",0.3805,0,0.38,5e-04,0,5e-04,0,5e-04,0,5e-04,0,0,0.998685939553219,0.00131406044678055,0,0,59.3552343407797,80099523975780.8
"93","DJI",1,"Baseline","Africa","kwh_S2",37468684,NA,NA,148074.5625,0,1,0,"        Djibouti",0.3805,0,0.38,5e-04,0,5e-04,0,5e-04,0,5e-04,0,0,0.998685939553219,0.00131406044678055,0,0,59.3552343407797,148465054902255
