"","ISO3",".id","id","continent","scenario","kwh","Country.x","Value","through_grid","through_mg","share_grid","share_mg","Country.y","Total_gen","Nuclear","Fossil","RES","Hydro","Non_hydro_res","Geothermal","VRES","Tidal","Solar","Wind","Biomass_waste","share_fossil","share_res","share_biomass","share_nuclear","ef","co2"
"19","BEN",1,"Baseline","Africa","kwh_S0",227017632,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,16656954248249.6
"20","BEN",1,"Baseline","Africa","kwh_S1",509694720,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,50760889150538.3
"21","BEN",1,"Baseline","Africa","kwh_S2",833650688,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,93360222559605.4
"22","BEN",2,"SSP245","Africa","kwh_S0",228331712,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,17132764640111.6
"23","BEN",2,"SSP245","Africa","kwh_S1",548338176,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,57182082578649.7
"24","BEN",2,"SSP245","Africa","kwh_S2",901150656,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,104250569837819
"25","BEN",3,"SSP370","Africa","kwh_S0",228417552,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,17171375571575.1
"26","BEN",3,"SSP370","Africa","kwh_S1",550840448,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,57520709287956.7
"27","BEN",3,"SSP370","Africa","kwh_S2",905751872,"Benin",675.18,3725204.75,0,1,0,"        Benin",0.311,0,0.305,0.006,0.001,0.005,0,0.005,0,0.005,0,0,0.980707395498392,0.0192926045016077,0,0,675.18,104896006562160
"28","BFA",1,"Baseline","Africa","kwh_S0",157653248,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,16656954248249.6
