"","ISO3",".id","id","continent","scenario","kwh","Country.x","Value","through_grid","through_mg","share_grid","share_mg","Country.y","Total_gen","Nuclear","Fossil","RES","Hydro","Non_hydro_res","Geothermal","VRES","Tidal","Solar","Wind","Biomass_waste","share_fossil","share_res","share_biomass","share_nuclear","ef","co2"
"32","BFA",2,"SSP245","Africa","kwh_S1",807657728,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,77319080931814.2
"33","BFA",2,"SSP245","Africa","kwh_S2",1893847424,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,144791137678564
"34","BFA",3,"SSP370","Africa","kwh_S0",161627952,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,17171375571575.1
"35","BFA",3,"SSP370","Africa","kwh_S1",812185920,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,77752986642727.9
"36","BFA",3,"SSP370","Africa","kwh_S2",1905806208,NA,NA,10367727,0,1,0,"        Burkina Faso",1.116,0,0.958,0.158,0.128,0.03,0,0.029,0,0.029,0,0.001,0.8584229390681,0.1415770609319,0.000896057347670251,0,51.0686678614098,145654094066995
"37","BWA",1,"Baseline","Africa","kwh_S0",48467052,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,16656954248249.6
"38","BWA",1,"Baseline","Africa","kwh_S1",79013392,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,69086862858265.3
"39","BWA",1,"Baseline","Africa","kwh_S2",153038688,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,130370599089827
"40","BWA",2,"SSP245","Africa","kwh_S0",65662472,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,17132764640111.6
"41","BWA",2,"SSP245","Africa","kwh_S1",86707656,"Botswana",1285.587,799236,3986.40283203125,0.995036987491913,0.00496301250808723,"        Botswana",2.841,0,2.839,0.002,0,0.002,0,0.002,0,0.002,0,0,0.999296022527279,0.000703977472720873,0,0,1285.587,77319080931814.2
